age,monthly_income,loan_amount,tenure_months,num_credit_lines,has_previous_default,job_type_civil_servant,job_type_employee,job_type_entrepreneur,job_type_freelance,education_level_bachelor,education_level_diploma,education_level_high_school,education_level_master,city_Bandung,city_Bekasi,city_Jakarta,city_Surabaya,city_Yogyakarta,marital_status_divorced,marital_status_married,marital_status_single,target
54,22667095,56166554,51,9.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26,16784685,35546217,56,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
44,20622902,65807582,43,5.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
48,17970879,78495753,31,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,16613331,72589541,12,6.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
46,30284118,74740973,7,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
39,27465859,24315986,54,9.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
37,31349355,55100122,51,9.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
41,3879162,48930141,48,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
55,7560770,42325475,27,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,9784686,20699625,60,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
49,31559200,26733593,56,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
48,18454244,60957773,23,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
56,11536427,29134752,66,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
27,23616068,33916290,9,3.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
46,3128812,73743663,37,9.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
47,16027630,37187578,71,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
45,22859923,64828277,23,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
35,5249642,59654835,63,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
29,7349814,59861791,64,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
60,14923119,32436800,64,8.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
46,29713948,72231460,46,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
35,18086945,42701141,48,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
37,31879996,63395088,18,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
45,10147547,21518979,39,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
23,24565464,64662915,66,5.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
37,27991512,26367854,57,9.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
25,7653701,23212928,7,6.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,18684012,61214638,17,5.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
46,12790554,5704135,54,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
29,17444888,72489887,57,7.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
32,21442663,50945716,67,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24,12676289,44677206,70,8.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
53,3518476,32044562,15,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
49,25948407,39641128,6,8.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
31,19641370,27351999,19,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40,6291076,31854726,66,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
32,31311587,65916411,8,9.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
43,31903422,66424358,57,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
38,10921294,3230016,62,7.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
55,6851480,57111485,23,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39,13505753,53427070,14,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36,16781444,18608302,11,2.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
49,29398774,79771008,56,5.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
42,7417094,1090161,60,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
55,6494163,11537672,9,10.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
26,7839255,73360363,58,7.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
53,33001680,56583997,54,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
40,26798404,55080272,71,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
26,32417463,27343441,39,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
28,29601261,68446518,11,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
48,33184724,73034029,21,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
35,19830113,46605073,58,9.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
48,18636897,1446443,36,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
49,5861325,16147682,29,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
56,15004452,54989555,21,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
36,13868928,67415148,32,10.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
37,32649464,25026226,12,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
59,9794781,24194639,31,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
22,5644319,48844471,36,10.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
25,27193721,48081211,28,7.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
35,31783136,3522447,34,5.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41,14810127,78193538,28,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
22,23921145,27276607,29,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
34,11389751,71063900,37,3.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
56,27472723,49573507,67,9.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
42,27207911,58426552,58,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
53,10070707,16873064,20,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
58,25552881,48563596,37,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
39,5478553,7226518,7,6.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
60,30775678,71368106,64,8.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
50,18307130,43113769,68,10.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
38,18572589,17753195,39,7.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
60,34819561,66842580,39,9.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
34,3991952,76972906,28,8.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
30,15843823,57294383,55,7.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,34904092,77571514,19,7.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
55,4792682,23132815,25,10.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
30,22243660,12984452,55,7.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
33,12719076,22989520,42,7.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
26,33828596,10950614,37,3.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
39,14576067,73755212,50,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
29,27758977,29304494,15,10.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
56,29165151,54971739,10,6.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41,6332951,63955107,61,9.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
35,25771067,42899096,67,9.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
30,14967763,54150889,38,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
59,32602691,48670133,57,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
37,3561258,25694740,12,6.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
45,30010663,44874635,59,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,19631469,23198804,21,6.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
22,13932068,67053856,42,6.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33,8714445,18579449,68,7.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
37,24415780,22558093,67,5.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
31,10836993,51975280,13,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
51,4811988,31816767,38,5.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
59,21904106,33145681,32,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
34,12627199,16988117,12,9.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28,9868381,12750543,54,10.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37,20564357,10237192,51,8.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,4312777,54904444,22,8.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
36,18189970,9927404,58,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
32,6643977,70211298,7,8.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
44,28111194,59881254,72,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
30,6193795,74197169,17,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
52,11922142,16875911,70,8.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32,9774073,71263616,46,10.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
46,30463092,77118156,64,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
52,12306333,18188652,7,9.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
53,16119624,38600215,17,10.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
51,20532419,37255285,27,10.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
36,16820322,65467451,14,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
57,33137229,15988956,17,5.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,3564818,56946813,30,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
36,31091248,69845293,29,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
60,22631304,30642873,51,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
41,5412491,28136327,16,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
42,17639324,3757548,37,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
21,6060290,34290657,11,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
58,7212161,35605821,63,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
55,15729286,24778992,24,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
49,27917277,21414939,28,8.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
24,28115757,20235887,38,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
35,31378020,49796317,56,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52,9894630,79632790,20,7.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
36,9935682,14228098,45,5.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
55,8726525,56588104,69,6.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
25,25382616,42872244,32,9.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30,15250257,57183890,67,2.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
23,31790468,11956015,13,2.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
48,16609588,73916442,61,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51,13395080,66888354,14,8.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
50,14808479,64750369,28,8.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
57,6041006,3956083,42,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
50,23993306,24762333,21,10.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
27,33381765,1438033,50,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
57,33548352,77413957,31,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30,14147568,33735101,42,5.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
49,18043031,32483607,45,4.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
28,28504045,54854264,14,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,16387673,71283894,50,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
31,19497413,35428353,48,8.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
31,11318980,16693286,43,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
57,11216652,17772178,7,9.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
54,3829200,39553621,34,5.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
44,3067759,2193655,51,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
27,4727189,21239307,48,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
35,5949170,52514775,8,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
29,12658118,79767075,26,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
49,32266417,27685207,33,6.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
46,15527636,26283964,67,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
31,16224623,61259265,53,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30,11056407,23519171,35,4.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
47,20357881,8847024,42,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
25,32530604,49140044,48,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
51,9045305,46289035,23,8.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
40,7095633,64438804,58,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
51,7871731,2523676,69,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52,7424025,2781685,64,10.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
42,3029841,68913011,48,5.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
53,14661544,25715661,26,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
45,17623604,31551025,28,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,15257666,28156183,50,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25,11652850,50272061,64,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
44,26892665,40821256,46,8.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
57,23766933,56458084,52,7.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
52,15644305,26106572,65,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
56,13936761,61103806,9,5.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
40,24455865,33807014,21,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
54,15560800,9852264,47,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
60,6336483,16079817,63,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
49,31622964,63288874,8,8.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
49,27231057,38694752,48,2.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60,9701380,52651191,40,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
42,4391346,33601343,49,10.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
51,16088981,59585162,21,9.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
27,31657649,16857247,36,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
43,31877035,38142659,15,6.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
34,29868331,54262097,41,8.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
44,15492057,31373768,33,10.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
45,31479786,75626221,25,9.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
39,17386121,45534889,11,9.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
32,7096669,30509465,35,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51,13309310,26238958,69,8.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
48,26116675,64521005,21,7.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
60,23052968,14382831,11,10.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
23,31183593,8525430,58,8.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
57,8001915,57380643,25,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
31,32303886,67385729,43,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
30,27375451,45386055,57,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,31704749,53956249,33,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,26332932,31275750,67,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
33,18703112,11210885,69,6.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
54,22035386,3475492,44,5.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
44,25345464,3869900,36,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
57,31881601,69641710,46,9.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
42,33523511,50170501,40,5.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
52,34866270,21961175,10,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,12849918,73415477,31,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
55,5048171,42029804,10,2.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
59,6912278,27809348,13,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
35,33344911,7635011,38,8.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
40,7605367,24719211,62,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
50,30627481,58682527,26,2.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
40,21912010,10613168,65,4.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
32,18296060,14664036,40,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
23,29936055,24763471,35,4.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
27,22051864,50313293,53,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
44,26614618,75066651,25,5.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
51,31400157,3418740,66,5.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
45,20872040,38421202,16,5.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
60,25371144,46601581,9,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
26,8927143,27866629,56,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
44,16408296,32414756,22,2.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
46,18837160,39679670,14,9.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
53,15072539,19260510,62,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
22,33529876,62566014,51,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
39,24133143,40237412,62,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
46,16958833,76248362,6,9.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
38,34443286,42392686,52,9.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
47,19988790,50242782,53,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
29,14754063,5191659,59,10.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
30,16372919,75172604,46,8.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
44,15545002,19295263,6,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
46,30264583,31006179,11,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
53,17421047,21379192,31,5.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
50,24906303,35742772,14,9.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
26,24225924,46324626,12,9.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
38,16403305,31813028,31,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
33,24058931,70931414,57,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
32,27778737,15429935,21,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
41,14645619,21768349,47,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23,34753297,16773237,35,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26,31050630,67666126,28,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
28,25866078,38358952,34,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
44,23318421,78896918,68,9.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
39,9566651,65014218,15,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,5540785,8659479,34,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
32,23746542,7145482,47,4.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
23,14389116,31683997,41,5.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
49,29765648,54148480,33,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
41,11480444,76422085,52,10.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
41,18142127,2348102,23,4.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
21,31117008,57028357,15,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
58,23592954,41544297,59,8.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
40,21979776,42850884,30,5.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
29,28983739,63338263,35,9.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
47,31729103,6051338,41,6.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
29,17706059,35258119,18,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
42,9215757,65627854,15,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
39,25714228,49980689,17,7.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
26,20944403,4026129,44,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
39,5442122,39953029,19,6.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
36,19864491,43603584,64,10.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
60,23283973,64182361,71,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
35,32322919,8489315,68,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
56,25333326,75370631,6,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
25,34846609,38699059,19,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
30,25581151,50547953,58,6.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
28,28161074,32234809,10,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
30,31774102,15852471,39,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
55,4340960,46602041,56,3.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
50,24806330,59540435,23,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
60,14795230,28257330,65,9.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
23,11750283,25167343,59,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
41,17450272,67011637,51,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
